temperature,rainfall,humidity
29.7,158.8,44
11.6,287.2,94
41.9,227.5,85
27.5,95.7,70
20.3,244.6,34
42.3,138.4,41
11.3,106.5,67
31.8,59.5,99
17.9,247.7,37
13.2,30.7,35
12.0,229.2,31
44.3,91.3,22
32.9,72.7,64
34.2,35.2,37
17.7,184.0,93
21.9,59.4,48
35.4,181.0,22
33.0,262.4,39
38.6,99.2,22
12.8,108.1,47
38.4,103.8,53
30.0,256.1,78
29.0,292.1,36
26.9,50.8,52
25.1,38.0,24
28.4,142.5,38
28.3,194.5,62
39.2,263.9,71
28.7,144.6,75
31.7,10.2,78
28.9,102.2,77
40.1,194.0,74
37.4,99.0,48
34.0,28.6,42
14.4,120.9,94
22.8,293.5,72
25.1,213.2,95
6.7,48.7,83
41.3,220.5,41
11.6,63.2,85
16.9,80.0,33
33.6,210.5,94
23.8,55.6,27
16.4,78.6,32
35.8,165.5,31
18.0,27.0,46
34.4,236.8,57
36.4,81.9,49
33.5,281.1,79
24.8,131.1,27
33.7,274.2,46
26.7,94.2,83
33.0,181.3,73
31.4,266.1,52
36.8,237.1,86
27.4,54.8,93
40.7,168.5,47
23.9,46.8,38
15.5,173.8,24
19.5,29.9,80
39.8,134.9,38
41.0,22.8,41
39.0,99.5,67
18.9,28.5,60
30.7,171.7,69
33.6,151.0,63
35.7,268.7,40
31.5,255.2,48
21.8,216.6,63
6.1,22.8,32
27.5,185.7,73
20.0,31.4,79
33.5,177.3,92
40.3,7.3,76
9.9,138.3,44
38.6,36.2,95
15.7,120.0,35
20.0,258.8,60
27.0,73.3,21
36.2,94.9,24
22.6,105.9,80
19.0,5.4,95
17.8,68.3,71
40.9,204.9,41
19.2,130.6,65
30.0,74.6,38
31.2,279.5,48
38.0,143.0,65
25.1,57.4,57
19.2,255.4,47
39.9,87.6,82
16.4,88.8,44
8.1,134.6,72
11.5,180.7,98
32.0,182.3,44
24.8,124.0,82
29.9,109.3,25
43.8,286.9,58
42.9,297.8,57
27.6,147.4,29
22.8,270.7,23
7.2,218.5,99
13.3,190.7,81
36.6,100.0,82
8.9,38.0,92
36.9,204.8,46
41.7,25.2,44
42.7,189.8,31
44.5,274.9,95
7.7,254.2,66
29.7,18.5,81
44.7,267.5,59
34.3,35.2,73
42.3,262.6,45
25.1,251.5,96
10.6,208.7,89
36.1,173.9,41
10.0,7.7,36
34.8,230.0,76
24.5,227.7,94
33.3,177.2,65
13.6,144.5,50
39.5,219.4,94
34.3,118.3,97
44.9,109.2,81
30.7,67.1,53
11.6,195.3,41
7.3,231.6,52
41.3,77.0,29
38.5,20.7,22
8.7,62.3,69
27.1,293.3,77
8.7,269.5,80
35.1,99.4,47
10.5,246.4,93
39.6,239.9,95
6.7,258.6,95
39.4,91.7,97
29.4,175.5,22
18.6,103.6,59
23.8,197.3,82
43.8,159.6,27
12.3,56.0,30
28.4,47.2,30
34.3,280.1,65
34.8,140.4,23
25.4,254.1,60
6.3,118.4,54
20.5,165.0,82
9.4,135.6,77
26.7,58.3,23
26.3,205.8,44
35.8,69.4,89
17.6,115.2,94
28.9,9.4,81
15.3,265.0,23
29.6,31.9,32
6.6,91.0,59
7.1,229.1,47
40.0,255.7,21
17.7,105.6,64
38.6,296.2,24
36.0,79.2,87
40.0,254.4,23
30.1,147.1,55
39.8,116.9,88
10.8,169.2,81
10.2,267.3,97
25.6,291.8,30
5.0,146.4,51
21.0,68.9,88
36.5,34.2,85
6.7,29.0,67
9.7,129.7,34
30.0,289.7,98
14.0,69.3,98
26.0,89.7,33
37.2,206.5,44
7.9,58.1,72
41.1,42.2,41
17.6,265.1,92
12.3,296.6,78
31.2,227.7,61
41.3,248.5,47
37.3,202.6,56
40.7,249.4,49
35.2,130.8,43
25.4,114.2,58
42.3,16.6,54
14.8,195.8,74
27.7,4.2,83
20.1,211.6,27
30.7,179.2,35
23.7,181.0,27
19.4,142.1,91
32.5,186.1,94
39.5,55.2,72
18.5,15.3,36
26.2,108.5,27
23.3,248.9,70
44.3,223.5,64
39.0,7.8,52
35.5,31.9,82
15.0,271.5,41
27.5,3.4,94
43.1,42.6,51
20.5,212.6,63
29.0,5.4,53
26.8,32.8,46
34.3,247.3,57
36.2,126.3,52
31.1,156.4,86
11.5,261.1,30
12.6,41.3,78
21.5,31.2,46
28.2,230.1,74
22.1,219.4,46
34.3,42.8,51
10.2,151.7,78
37.3,101.8,30
34.0,176.3,38
24.5,83.3,84
43.5,38.4,99
41.8,204.3,44
13.0,133.6,31
35.7,4.6,44
41.1,251.6,32
10.4,13.7,68
12.1,87.9,74
31.4,22.0,74
26.3,180.0,94
15.8,90.8,55
14.7,80.2,82
24.4,2.6,92
12.0,166.5,44
35.9,281.5,85
12.0,85.0,56
31.4,106.1,67
22.4,43.2,88
11.3,165.4,70
39.3,213.4,32
14.2,118.1,33
22.2,39.7,25
30.1,7.2,52
13.0,82.3,70
38.5,45.6,53
43.6,265.8,21
31.3,220.1,77
16.3,39.4,99
38.6,216.4,95
37.6,8.2,54
40.5,107.9,30
35.6,80.1,72
28.2,152.6,59
7.2,75.5,53
27.0,83.5,84
34.7,242.7,53
17.8,95.7,33
13.8,207.5,28
21.6,178.4,71
15.4,168.3,82
25.5,229.3,41
7.3,14.7,95
31.3,96.1,46
6.2,254.5,43
21.1,263.0,41
37.2,63.8,41
32.6,255.2,51
5.4,203.4,58
17.8,253.1,56
6.6,233.6,53
37.0,225.6,66
6.9,287.3,97
29.7,245.5,33
36.1,97.7,21
43.1,170.1,26
13.1,176.8,37
35.3,28.2,87
43.3,275.7,91
8.4,8.6,69
31.2,84.2,66
21.5,214.7,23
42.9,100.0,84
7.8,180.5,49
18.1,54.0,67
40.1,51.7,70
35.8,74.9,93
42.0,274.0,54
7.0,190.8,85
26.9,106.1,66
12.8,220.9,51
33.0,51.8,64
12.6,84.4,50
36.9,145.9,47
17.9,36.5,82
42.5,143.3,89
36.9,131.9,20
12.1,247.7,42
43.7,118.0,49
40.1,40.1,83
38.5,209.9,94
5.2,82.0,20
29.3,105.6,48
22.2,251.1,44
33.7,296.3,75
35.1,86.5,44
25.3,171.3,97
19.3,152.7,77
11.7,287.5,78
19.2,108.4,51
25.9,44.1,55
8.0,18.4,28
41.9,277.0,50
17.4,290.4,56
43.9,269.5,53
5.4,274.7,41
40.7,206.7,36
29.4,269.4,38
16.3,147.6,100
36.4,39.0,45
33.3,101.3,35
6.2,140.1,46
13.6,291.9,28
44.1,69.5,99
15.5,56.6,75
33.4,18.8,70
38.3,264.2,95
6.9,253.7,61
24.9,139.3,62
41.6,147.3,32
40.4,254.4,55
8.2,14.0,26
20.6,98.7,92
25.1,217.6,82
27.7,35.5,37
8.1,137.4,84
40.6,59.4,43
26.7,49.8,55
39.1,217.3,70
31.9,290.2,78
28.8,192.9,63
38.2,33.3,55
16.2,165.2,89
23.5,283.2,41
41.3,192.7,77
10.0,103.4,67
19.5,61.6,86
8.2,231.8,78
23.3,54.2,31
29.5,30.4,22
6.2,297.9,92
42.7,145.8,57
38.3,260.5,53
29.9,53.5,39
37.7,67.0,74
30.2,155.0,68
21.1,128.4,30
38.3,247.5,24
10.2,164.0,42
18.2,294.1,47
36.9,273.1,50
22.5,39.6,74
36.8,135.4,96
19.3,175.8,64
30.8,102.5,54
44.3,212.2,39
11.7,24.4,32
37.3,61.1,44
17.7,224.5,53
27.3,270.7,50
27.1,222.6,52
34.7,56.1,40
17.8,250.5,51
25.2,121.6,91
7.2,176.5,34
11.1,18.9,85
39.5,159.9,82
33.8,8.5,95
8.9,48.4,38
22.6,30.6,54
29.6,19.4,40
12.1,4.6,69
8.8,157.9,73
28.6,70.0,46
43.2,36.1,20
27.5,179.1,31
32.3,91.6,86
17.1,276.7,97
29.4,275.0,52
19.8,263.7,35
16.0,162.1,80
25.0,142.1,56
28.0,88.7,37
13.0,54.4,37
9.2,82.6,39
34.2,81.6,62
16.5,80.5,54
27.1,139.4,82
14.2,297.6,70
36.2,290.5,41
44.3,286.2,67
32.5,109.1,81
34.2,187.4,58
16.7,23.7,71
42.0,169.6,22
7.6,111.6,84
24.8,57.2,35
21.3,7.7,87
15.3,1.4,86
40.2,91.6,85
11.5,292.3,76
32.6,102.5,51
12.6,260.4,73
22.6,89.9,36
18.3,2.3,92
29.5,46.5,41
18.2,111.4,47
41.5,181.1,44
43.8,20.7,42
15.4,5.1,51
42.1,275.0,54
9.8,3.7,33
9.9,271.9,62
33.8,299.1,20
14.7,65.2,46
25.8,189.5,88
21.3,239.7,66
33.2,193.9,54
33.9,0.3,28
42.7,159.6,56
45.0,26.6,35
15.1,138.6,59
7.6,169.5,49
16.1,271.7,31
26.2,112.7,31
27.8,230.8,35
10.8,128.9,84
31.0,65.2,25
31.9,3.0,35
11.4,262.0,46
9.0,272.6,55
19.2,56.1,20
40.4,5.8,90
39.2,133.0,52
38.8,91.6,20
27.2,228.5,72
7.0,64.9,43
43.4,7.0,82
11.6,178.5,24
29.8,18.6,94
31.9,246.0,98
32.0,213.6,55
21.7,204.2,100
9.7,18.7,42
14.7,179.5,22
44.3,41.3,84
17.7,101.1,64
24.7,150.1,25
34.1,281.4,90
35.3,164.7,87
27.8,271.8,30
36.6,7.6,20
23.0,108.3,37
20.7,293.9,83
32.2,19.6,84
12.2,105.6,70
35.5,93.5,72
23.4,176.0,40
32.6,196.0,80
38.6,177.7,83
17.6,260.2,22
17.3,97.5,43
40.9,257.4,68
19.2,15.0,26
34.4,187.0,36
38.2,171.0,29
7.6,129.6,81
14.8,229.1,82
8.9,256.8,72
6.2,295.1,60
18.2,240.0,34
18.5,9.0,46
14.0,156.0,97
42.1,215.0,47
14.3,62.6,86
41.4,58.1,67
32.4,215.8,73
6.8,167.3,69
27.5,237.8,50
9.6,131.0,24
33.0,255.9,41
25.2,169.1,51
10.7,98.4,23
42.4,207.2,30
32.8,165.0,64
18.4,137.2,64
6.2,164.6,86
7.8,275.0,70
31.8,23.3,87
6.8,128.6,76
28.5,204.9,88
41.5,252.3,26
32.5,170.5,75
35.7,128.9,26
37.0,7.3,68
26.6,268.0,81
15.4,266.8,29
25.8,36.8,96
24.7,250.3,20
44.4,78.1,39
14.7,49.2,22
6.6,143.7,94
24.7,116.9,75
6.6,25.7,32
31.7,126.6,29
33.2,279.3,45
13.4,158.0,47
36.1,237.1,29
39.8,171.1,58
43.5,272.3,31
32.6,278.7,39
6.8,17.8,34
41.2,265.8,55
9.5,76.4,34
11.5,264.3,35
35.8,48.1,45
9.3,296.0,82
23.2,47.9,55
30.1,39.6,70
33.8,32.4,98
41.9,197.5,32
32.0,182.8,85
11.0,201.3,40
39.7,123.7,90
5.2,134.6,65
34.1,60.9,91
43.7,170.1,97
26.7,249.1,81
38.3,122.3,60
27.0,20.9,39
26.8,249.7,22
6.4,148.7,92
41.7,122.0,38
44.3,293.4,46
43.4,129.1,77
33.6,20.8,79
40.1,242.5,27
7.3,184.1,62
12.6,265.0,87
30.6,23.3,53
14.4,232.8,99
29.9,291.2,91
44.7,109.0,41
18.0,153.6,95
11.8,205.5,60
7.7,166.8,20
15.5,213.3,35
24.0,245.2,53
40.4,87.5,21
38.6,26.8,59
35.8,12.6,61
34.3,136.3,95
14.3,166.1,47
44.8,172.6,83
27.3,133.5,69
31.1,240.2,82
26.4,233.3,92
35.7,26.5,33
8.5,10.2,92
33.7,234.6,30
25.8,19.1,69
31.5,161.3,91
27.6,285.9,92
8.4,183.3,99
23.6,59.9,35
5.1,144.4,25
27.9,59.9,48
13.5,107.7,62
40.2,150.2,50
20.6,255.4,86
41.3,53.6,97
22.5,224.3,54
23.0,152.7,64
15.9,211.0,68
33.1,67.7,30
39.7,131.7,91
30.7,196.6,21
8.3,104.2,24
28.4,46.8,39
23.4,192.3,74
18.4,233.0,59
42.8,210.1,37
42.8,25.8,60
6.0,0.8,38
26.9,85.3,26
43.5,73.1,54
38.9,253.9,37
32.1,258.5,38
14.9,63.5,42
31.4,2.3,63
42.8,25.8,87
8.0,221.5,47
7.2,85.1,75
40.9,225.5,55
39.1,243.1,32
23.0,219.2,87
18.1,208.6,68
26.9,18.6,32
44.6,268.7,67
13.9,187.8,56
13.5,113.6,25
13.8,269.5,62
42.2,175.8,54
20.8,237.2,76
37.2,28.6,96
28.7,262.0,46
26.4,293.9,53
24.4,26.3,72
18.8,208.0,88
17.2,144.3,26
31.1,4.3,77
26.3,176.8,77
35.3,127.3,63
7.6,241.5,71
24.0,284.1,36
37.2,269.3,21
21.8,203.1,44
42.1,25.5,40
32.6,25.7,89
9.2,239.3,85
22.0,74.4,81
27.9,139.6,47
32.2,33.5,30
28.6,106.1,27
18.4,129.1,47
25.8,48.2,70
9.8,297.9,34
24.2,244.1,53
25.9,145.3,21
25.0,135.4,40
33.6,173.4,25
32.9,36.6,44
13.4,33.3,49
5.2,109.2,36
38.8,28.2,54
33.6,133.7,30
8.5,1.6,64
20.4,14.5,79
44.8,198.0,73
16.8,118.4,92
10.6,171.0,22
38.0,13.3,100
23.6,67.3,60
12.2,64.7,99
21.6,75.0,97
34.4,235.8,33
6.3,103.4,58
11.7,165.5,31
30.3,29.5,83
20.0,8.5,41
9.5,124.2,54
38.8,133.6,43
13.6,217.9,72
41.0,174.7,52
9.7,233.1,85
10.9,65.3,95
13.0,199.1,41
7.7,26.2,53
27.5,56.3,47
43.7,159.4,74
21.0,240.7,63
37.2,32.4,26
18.4,167.2,34
32.9,141.9,22
11.9,201.2,51
13.1,222.6,25
12.1,38.2,59
6.1,118.9,66
9.1,6.2,40
15.3,253.1,67
20.3,128.1,88
26.0,104.4,63
36.8,53.7,66
14.8,69.3,82
39.6,186.4,38
40.5,112.9,20
37.8,174.2,53
31.6,23.8,27
27.3,33.8,94
28.7,123.9,36
34.3,46.8,60
19.9,155.3,95
40.9,86.3,24
37.4,30.5,26
17.9,167.7,37
5.2,17.2,83
34.1,192.2,30
32.6,209.7,40
8.7,37.8,39
41.6,275.1,27
16.1,208.8,30
28.6,161.1,81
5.6,60.3,100
13.9,212.3,58
23.9,155.6,75
8.3,17.4,56
30.8,158.3,67
8.4,188.0,85
41.8,172.3,65
31.8,29.2,77
17.3,73.5,99
23.8,77.4,82
27.4,122.6,45
13.3,260.2,77
8.5,165.2,56
43.2,176.2,46
17.6,297.5,49
9.5,164.0,87
30.1,197.5,74
16.5,90.5,66
12.1,178.7,64
7.8,203.0,57
23.0,195.1,87
17.1,106.0,31
11.3,29.1,20
10.8,282.3,41
19.5,86.2,98
11.3,13.8,20
39.7,160.1,32
32.6,229.4,50
5.9,276.3,96
33.8,71.4,96
10.3,33.4,62
40.4,233.4,60
13.1,40.5,54
6.5,14.0,36
9.6,105.4,47
21.0,106.2,70
20.2,90.5,35
9.4,53.7,39
35.9,229.8,79
29.2,230.9,95
13.5,247.9,81
15.4,29.9,87
7.7,126.1,76
35.7,288.7,25
33.6,236.6,38
34.5,193.2,55
40.2,90.5,69
40.3,77.7,94
10.2,172.0,79
14.2,102.8,97
27.4,73.7,67
11.9,163.4,81
37.7,135.2,77
29.1,290.1,80
36.7,297.6,23
30.5,258.4,23
11.8,101.7,31
18.8,75.8,83
8.0,74.5,24
29.9,253.1,71
30.0,145.7,54
33.8,141.7,96
9.3,149.7,22
36.7,208.0,33
43.0,67.1,42
44.9,74.9,33
24.1,197.6,59
26.4,121.1,83
11.2,163.7,56
23.7,27.9,27
38.7,171.5,29
11.4,170.9,47
34.8,165.3,25
34.5,18.0,57
6.8,150.1,60
32.5,62.1,93
17.6,40.9,66
44.5,196.9,71
44.8,46.1,53
32.7,284.2,80
22.4,207.7,94
7.6,214.9,66
14.1,137.2,89
44.4,180.1,87
44.9,127.3,66
9.1,91.5,70
10.6,60.2,30
26.9,130.1,75
5.9,38.1,56
25.4,151.6,51
30.1,220.9,90
6.8,211.8,62
8.0,112.4,21
17.4,281.0,56
21.0,74.0,24
16.5,274.3,31
29.5,194.1,36
33.9,180.0,66
35.6,180.4,99
10.9,84.9,71
40.6,38.7,82
41.2,124.2,92
7.5,32.8,29
13.5,82.8,52
12.3,73.4,40
20.2,178.9,55
10.1,295.6,45
14.5,8.6,68
18.1,109.2,51
31.9,265.9,99
8.1,154.4,75
42.5,269.3,28
32.2,125.6,39
17.1,30.8,98
13.5,115.2,25
44.2,5.4,75
31.5,117.4,73
36.3,4.1,81
31.9,214.1,88
43.4,176.5,21
18.2,30.2,30
36.2,81.1,44
31.5,36.7,42
37.9,254.6,100
43.5,206.2,38
11.1,279.7,80
38.5,38.2,57
23.7,126.5,60
15.1,240.0,90
31.8,267.9,41
30.5,26.3,25
12.9,126.5,61
37.6,36.0,69
20.1,144.1,66
33.3,94.7,48
40.5,282.0,66
40.7,241.2,89
43.3,285.3,42
43.2,190.4,37
15.5,74.6,43
11.3,163.7,69
34.2,242.0,77
13.2,11.7,69
26.1,228.1,97
10.1,2.7,87
8.8,238.3,64
21.3,172.4,66
14.3,210.2,65
27.6,80.4,34
40.8,53.8,56
19.0,168.8,69
42.2,110.6,68
22.1,107.9,45
31.6,69.0,86
20.0,248.8,80
20.0,283.2,46
16.5,122.1,93
22.3,19.4,40
25.5,162.7,47
6.7,155.2,51
14.8,88.4,51
33.0,264.4,95
6.2,60.0,83
36.8,219.3,44
41.3,128.3,30
23.8,205.0,38
33.4,235.2,34
22.9,78.4,63
29.6,218.7,22
26.7,46.1,97
21.0,151.3,52
7.2,285.8,21
42.7,284.1,26
28.2,39.1,38
7.4,17.4,36
10.5,274.1,90
17.0,217.1,83
33.9,283.7,60
14.7,148.4,64
15.5,295.6,42
21.0,279.9,50
11.8,235.8,70
15.1,50.0,73
40.3,226.1,66
32.5,243.4,58
17.7,66.6,91
12.2,224.9,51
10.0,295.9,87
39.8,156.2,82
38.4,175.2,46
12.5,123.7,68
28.9,15.8,22
9.5,131.2,60
27.0,185.3,60
26.1,53.4,36
26.4,246.5,52
17.2,48.6,87
38.3,195.7,64
17.2,63.1,47
30.9,6.4,57
40.7,61.7,89
12.6,223.6,88
33.2,163.5,52
15.8,263.0,87
26.7,32.4,52
26.4,256.5,77
45.0,59.3,34
33.3,135.7,99
36.7,113.6,44
28.4,214.1,70
6.1,10.1,79
10.8,291.1,61
8.2,24.9,90
36.1,212.6,60
36.1,41.0,77
24.5,62.5,30
20.7,83.4,35
26.9,277.9,70
16.2,124.4,87
28.3,265.8,75
35.5,41.3,59
12.4,254.0,81
36.1,245.8,64
29.2,236.6,20
23.2,58.7,85
21.2,165.3,99
19.9,21.6,80
43.7,26.6,32
9.1,2.5,79
11.7,142.8,83
30.9,284.1,25
38.6,121.4,52
38.4,185.4,70
16.4,33.6,52
5.6,297.9,86
43.4,15.8,85
38.8,27.4,20
38.2,249.2,50
14.4,239.2,57
9.9,84.8,61
30.3,44.1,51
35.8,293.8,61
42.5,79.2,48
20.2,29.7,42
5.2,210.7,57
42.2,118.7,22
40.6,98.4,49
30.5,179.3,87
39.5,131.3,56
39.4,285.6,81
15.2,255.8,38
44.3,210.3,72
19.7,272.1,39
41.9,138.7,58
24.3,194.4,68
38.0,60.4,85
8.4,58.1,67
16.7,54.8,48
18.1,127.5,59
16.6,15.8,73
34.6,79.3,69
11.1,20.7,24
13.2,9.7,90
33.9,194.6,93
21.3,144.4,24
27.0,2.5,62
35.3,296.0,67
33.5,257.3,46
27.8,92.0,71
8.7,100.4,64
8.3,27.5,43
28.1,296.4,54
14.8,60.8,20
31.8,27.4,50
26.5,102.7,89
26.9,66.5,85
25.5,86.1,81
39.8,110.4,27
16.1,17.8,57
13.4,256.3,78
8.9,55.3,64
44.9,228.5,36
6.3,47.8,63
23.6,1.0,54
30.2,37.4,92
20.4,67.3,26
39.2,1.1,55
28.7,221.6,42
35.6,212.9,29
16.4,28.7,39
44.3,131.9,23
37.7,126.9,82
31.9,207.6,26
23.5,231.3,98
28.9,166.6,59
16.6,77.7,100
25.4,16.8,93
14.2,275.4,90
27.5,186.3,100
23.9,219.3,65
22.3,291.2,34
16.0,55.6,97
35.8,66.1,57
30.1,11.3,60
7.7,111.7,20
5.9,206.0,84
43.0,27.8,36
13.7,18.8,58
35.3,48.5,22
42.5,100.2,85
44.2,90.7,32
44.8,145.7,44
21.0,44.7,69
19.9,184.3,87
30.3,13.7,83
32.4,119.2,34
41.9,57.8,40
40.8,218.5,69
41.0,141.9,37
5.1,11.9,75
34.1,122.1,31
40.6,243.4,67
39.2,64.3,80
10.0,143.6,92
34.2,95.5,94
25.5,109.6,29
30.4,141.0,78
10.2,148.7,23
42.6,163.1,53
17.6,202.4,44
44.9,17.3,74
30.8,252.8,90
40.7,195.5,60
29.5,109.1,78
23.3,288.6,77
17.1,267.2,81
39.1,227.3,49
34.6,88.4,87
40.5,183.9,20
8.6,114.9,39
10.2,63.7,28
14.4,256.7,72
30.1,94.6,45
13.3,50.1,87
29.7,184.4,69
35.9,222.5,56
15.3,78.2,20
41.7,164.2,88
37.3,117.3,83
17.7,278.0,100
17.3,254.2,83
15.1,67.0,95
40.3,208.3,62
31.4,230.7,43
35.1,220.8,65
32.3,275.5,63
10.5,77.8,92
7.4,200.0,76
20.8,247.8,24
41.3,34.9,88
24.9,79.3,97
45.0,19.5,100
36.2,167.1,87
36.8,63.7,89
9.5,264.6,93
29.7,85.0,43
10.7,68.4,75
28.0,166.6,24
5.4,289.8,32
15.1,54.0,39
35.7,289.0,66
31.8,21.6,33
27.5,30.1,59
31.7,158.8,93
12.7,187.9,48
26.9,252.0,93
22.1,193.2,79
34.2,24.3,79
20.5,87.8,68
40.4,197.3,80
43.9,191.8,31
12.7,40.5,38
31.9,210.5,72
9.0,93.5,21
41.2,9.0,48
21.0,42.5,93
38.5,95.8,77
35.2,205.7,61
18.5,10.9,81
5.5,256.7,68
44.7,60.2,46
38.5,237.5,74
37.4,248.0,37
42.7,92.4,50
27.7,277.4,56
23.7,161.9,88
33.0,240.1,30
31.8,267.2,20
37.6,243.6,27
17.0,78.7,76
19.2,42.2,28
23.9,98.9,35
34.2,276.2,42
30.3,143.8,71
41.9,274.7,38
34.1,118.6,55
9.9,234.5,56
8.0,46.0,80
26.5,127.7,56
35.1,144.6,90
24.0,162.0,79
12.8,23.7,24
15.1,252.5,61
31.5,125.8,53
24.3,168.4,49
37.5,90.0,55
38.3,101.8,52
25.6,265.7,24
35.7,234.2,32
39.2,48.5,24
19.5,290.8,82
38.7,194.7,24
38.1,220.0,60
44.7,78.4,21
34.1,177.8,82
32.8,206.0,97
34.8,294.9,93
23.7,254.3,82
10.7,140.3,67
30.8,27.2,32
7.5,168.8,54
26.9,60.2,58
36.1,41.0,26
30.9,299.3,86
20.4,7.2,45
38.2,71.8,94
10.4,102.5,56
19.7,8.1,27
8.2,281.0,55
27.1,224.5,58
38.0,90.8,47
45.0,55.6,84
12.4,295.4,45
26.3,141.0,59
40.5,296.9,54
13.6,166.8,22
27.7,203.4,63
8.2,113.4,84
32.4,172.2,38
29.8,196.3,92
27.4,263.7,46
29.8,215.2,95
35.2,273.5,43
41.3,138.4,79
42.8,172.3,44
15.6,119.7,21
36.9,84.6,75
38.7,87.9,98
35.8,189.8,51
32.7,224.2,23
21.8,255.1,77
7.7,254.6,55
42.3,176.1,36
31.4,240.7,33
9.5,262.0,92
30.4,282.7,97
29.6,94.4,79
25.5,78.5,100
28.1,14.3,91
28.5,69.4,26
16.1,226.6,94
17.1,80.3,99
13.8,182.5,92
29.0,289.2,33
28.2,0.5,91
32.7,61.4,27
32.5,231.7,73
14.0,158.8,33
14.6,296.0,82
13.3,19.2,57
44.8,200.5,60
38.5,250.2,29
14.8,44.3,79
43.0,162.8,47
11.8,161.7,52
27.1,19.2,79
5.4,45.7,54
12.8,253.7,89
26.5,299.6,87
25.1,247.9,22
38.6,14.2,59
22.6,232.5,43
6.6,217.2,80
41.1,55.1,77
34.9,286.5,31
6.9,172.3,96
44.4,221.8,75
13.5,126.4,86
34.2,96.5,23
12.3,206.9,27
25.2,158.5,79
41.8,202.4,50
42.8,128.0,86
9.3,30.9,49
6.2,178.8,33
42.4,142.5,56
23.5,262.1,32
19.8,90.2,77
8.0,179.0,85
6.3,53.2,63
13.0,203.6,34
27.2,125.4,76
41.7,222.5,75
39.2,297.9,36
30.1,251.2,44
26.7,6.1,98
26.5,26.3,99
24.3,210.2,62
8.2,282.4,20
35.3,286.0,74
40.3,31.5,66
36.3,71.1,38
20.2,188.2,42
6.9,54.5,99
36.8,185.6,83
15.4,58.9,46
36.8,121.6,74
35.5,248.2,64
6.6,270.5,66
15.3,221.9,42
15.3,39.9,43
44.1,164.8,64
11.4,257.4,76
39.3,7.7,78
25.1,171.8,52
26.1,138.7,80
10.6,112.1,72
20.3,226.5,31
9.6,211.1,68
35.9,286.7,74
13.5,110.1,70
39.7,67.4,89
40.1,61.2,61
6.5,89.6,86
33.9,212.3,61
12.4,232.1,32
27.5,276.0,77
11.3,58.7,100
14.4,79.7,43
11.6,67.4,20
35.7,33.6,39
18.2,120.8,57
34.5,94.2,32
17.2,87.7,80
38.2,26.6,71
9.4,164.2,72
11.1,256.7,55
31.4,293.5,68
9.1,41.7,39
15.5,185.7,33
11.5,178.5,75
17.6,283.0,39
8.0,130.1,27
28.8,94.0,26
7.3,225.9,70
39.5,143.8,32
14.8,148.9,73
8.6,127.1,100
31.8,293.5,57
28.8,152.5,37
25.4,138.1,67
6.7,177.4,24
11.9,250.9,27
30.1,147.6,37
6.9,180.6,29
35.1,89.4,22
43.4,248.6,54
25.7,4.4,23
35.0,66.6,73
25.3,56.8,60
7.1,266.9,28
18.3,267.0,72
22.0,249.0,37
39.7,205.8,80
33.6,280.1,33
20.8,257.7,54
6.4,138.6,30
35.1,207.6,49
14.6,284.7,73
11.1,0.1,50
6.3,272.8,62
44.4,38.1,82
17.7,268.1,31
16.4,111.1,20
6.9,110.3,78
34.5,185.7,67
22.8,179.3,74
6.5,224.6,99
16.7,247.5,84
31.0,203.5,32
8.5,42.9,68
31.9,16.2,46
29.9,102.3,75
28.2,56.0,33
42.2,274.2,78
8.8,112.5,31
22.6,34.5,81
18.3,78.4,84
5.8,125.9,66
41.4,281.2,47
41.4,256.1,30
34.1,251.6,66
24.4,104.4,53
30.9,208.6,29
37.2,285.1,88
5.9,151.1,70
8.9,237.3,87
32.8,261.7,34
37.8,262.6,28
44.7,290.5,64
31.5,147.2,27
41.0,54.4,61
35.3,152.9,76
8.0,18.4,100
14.7,42.6,62
18.4,126.2,97
13.3,211.2,21
22.2,160.0,41
20.1,121.7,25
23.6,143.4,25
16.3,178.4,84
35.7,152.0,57
6.2,226.2,62
38.2,237.3,38
34.6,2.0,36
39.7,14.3,71
28.0,99.0,67
17.4,182.6,92
38.5,239.2,84
27.4,117.2,45
7.2,16.2,86
30.4,115.0,39
5.1,211.8,68
16.9,30.6,77
27.5,109.2,73
10.8,66.0,67
35.7,100.9,94
25.0,282.7,59
26.8,25.6,40
24.1,71.5,57
12.2,285.1,28
21.5,286.0,74
22.9,275.6,31
15.1,212.1,68
24.4,106.6,83
16.0,154.1,97
42.3,113.1,60
20.6,294.9,81
21.9,183.7,86
8.5,80.0,39
14.3,135.5,84
37.1,120.4,54
42.1,220.1,22
13.9,226.6,80
25.3,101.3,100
22.1,246.5,27
29.8,17.4,71
34.6,70.4,100
16.3,87.9,69
6.6,165.0,90
39.0,147.6,65
15.3,52.2,86
40.3,76.9,32
5.1,1.8,100
36.7,224.1,34
25.8,222.9,68
19.7,105.0,66
16.6,46.5,84
16.2,146.8,35
16.4,199.7,54
14.4,115.3,42
26.7,75.0,97
17.0,62.3,57
35.0,3.6,31
45.0,155.4,53
24.8,216.6,68
38.8,188.0,79
7.3,2.2,61
42.3,7.1,46
9.3,142.4,30
35.3,123.8,89
19.3,89.9,35
25.3,68.9,94
17.1,6.4,73
8.6,31.1,94
27.9,122.9,47
